word,success_rate,offered,correct,wrong,id,rank,pos,tf,idf,level1,level2,psuccess,lemma,lemmaTF,bucket
contests,0,6,0,6,17297,9566,N,0,0,9,11,0,contest,92147,10
context,20,5,1,4,11394,1874,NN,1,0.021276596,10,4,9.090909091,context,663834,8
contexts,50,14,7,7,16967,1874,N,0,0,10,2,9.090909091,context,74877,5
continent,71.42857143,7,5,2,10949,5047,NN,1,0.021276596,10,8,9.090909091,continent,126821,3
continents,40,5,2,3,17969,5047,NNS,2,0.042553191,10,6,9.090909091,continent,58253,6
continue,68.42105263,19,13,6,9872,303,NN,60,0.553191489,2,1,81.81818182,continue,2619069,4
continued,12.90322581,31,4,27,15252,303,JJ,433,0.085106383,2,4,81.81818182,continue,747874,9
continues,15,20,3,17,12379,303,VBZ,149,0.617021277,1,4,90.90909091,continue,901623,9
continuing,33.33333333,3,1,2,14813,303,VBG,11,0.106382979,7,11,0,continue,303373,7
continuous,33.33333333,36,12,24,11395,3165,JJ,276,0.29787234,1,2,90.90909091,continuous,369730,7
contract,70,10,7,3,15320,5173,NN,12,0.085106383,7,3,36.36363636,contract,1088226,3
contracted,36.36363636,11,4,7,17995,5173,V,0,0,7,5,36.36363636,contract,68727,7
contracting,0,2,0,2,17996,5173,V,0,0,7,8,36.36363636,contract,37191,10
contracts,50,4,2,2,16558,5173,NNS,1,0.021276596,7,4,36.36363636,contract,377678,5
contraption,12.5,8,1,7,14085,18816,NN,14,0.14893617,6,8,45.45454545,contraption,10004,9
contribute,44.44444444,9,4,5,11075,1440,,0,0,11,6,0,contribute,477808,6
contributed,63.63636364,11,7,4,16757,1440,V,0,0,11,10,0,contribute,259497,4
contributes,16.66666667,6,1,5,16759,1440,V,0,0,11,10,0,contribute,114769,9
contributing,20,10,2,8,16758,1440,V,0,0,11,9,0,contribute,172410,8
control,23.80952381,21,5,16,11327,405,NN,80,0.553191489,2,5,81.81818182,control,3161360,8
controlled,0,7,0,7,16494,405,VBN,4,0.063829787,3,3,72.72727273,control,354228,10
controlling,0,3,0,3,16495,405,VBG,4,0.063829787,3,5,72.72727273,control,188639,10
controls,71.42857143,7,5,2,13614,405,NNS,18,0.191489362,5,3,54.54545455,control,397974,3
controversy,50,4,2,2,11396,5412,,0,0,11,6,0,controversy,141622,5
convenient,80,5,4,1,11397,2742,NN,2,0.042553191,10,5,9.090909091,convenient,461559,2
conventional,60,5,3,2,11943,3479,,0,0,11,8,0,conventional,320793,4
conversation,80,5,4,1,11825,1569,NN,10,0.170212766,6,3,45.45454545,conversation,652378,2
conversations,33.33333333,3,1,2,16836,1569,N,0,0,6,7,45.45454545,conversation,275284,7
convert,0,3,0,3,11191,9188,NN,1,0.021276596,10,4,9.090909091,convert,357848,10
converted,0,3,0,3,16914,9188,VBN,6,0.063829787,10,5,9.090909091,convert,260568,10
converting,0,4,0,4,16915,9188,V,0,0,10,10,9.090909091,convert,133891,10
converts,0,4,0,4,16916,9188,NNS,4,0.042553191,10,8,9.090909091,convert,65062,10
convey,0,5,0,5,11944,4639,,0,0,11,10,0,convey,116736,10
conveyed,20,10,2,8,17892,4639,V,0,0,11,5,0,convey,38559,8
convince,54.54545455,11,6,5,11786,3294,NN,7,0.085106383,8,4,27.27272727,convince,183759,5
convinced,50,4,2,2,17517,3294,VBN,4,0.085106383,8,11,0,convince,132491,5
cook,100,4,4,0,9857,6150,NN,27,0.319148936,3,5,72.72727273,cook,403604,0
cooked,11.11111111,9,1,8,16859,6150,NNS,3,0.063829787,4,7,63.63636364,cook,176247,9
cooker,0,2,0,2,12120,6723,,0,0,11,10,0,cooker,96036,10
cookie,53.33333333,15,8,7,15815,NULL,NN,13,0.021276596,5,11,0,cookie,249619,5
cookies,75,12,9,3,10644,2011,NNS,24,0.14893617,5,2,54.54545455,cookie,426760,3
cooking,9.090909091,11,1,10,14139,3269,NN,11,0.14893617,6,7,45.45454545,cook,284563,10
cooking,9.090909091,11,1,10,16858,6150,NN,11,0.14893617,4,7,45.45454545,cook,284563,10
cooks,25,8,2,6,14022,6150,NNS,8,0.170212766,6,11,0,cook,30100,8
cool,20,20,4,16,9718,12092,NN,96,0.638297872,1,5,90.90909091,cool,1176222,8
cooled,18.75,16,3,13,17367,12092,V,0,0,1,1,90.90909091,cool,55848,9
cooler,19.35483871,31,6,25,16616,12092,NN,13,0.085106383,1,7,36.36363636,cool,112973,9
cooler,19.35483871,31,6,25,15311,6298,NN,13,0.085106383,7,7,36.36363636,cool,112973,9
coolest,4.166666667,24,1,23,16617,12092,NN,2,0.042553191,1,4,90.90909091,cool,62104,10
cooling,20,20,4,16,17366,12092,VBG,2,0.042553191,1,6,90.90909091,cool,145113,8
cools,0,20,0,20,17368,12092,NNS,3,0.063829787,1,6,90.90909091,cool,32076,10
cop,0,8,0,8,15448,5021,NN,7,0.085106383,8,10,27.27272727,cop,85699,10
cope,0,8,0,8,11398,4698,,0,0,11,10,0,cope,144320,10
copied,33.33333333,3,1,2,17183,2378,VBN,2,0.042553191,6,8,45.45454545,copy,122911,7
copies,75,8,6,2,16629,2378,NNS,4,0.063829787,6,11,0,copy,404889,3
coping,0,8,0,8,17905,4698,V,0,0,11,10,0,cope,51154,10
copy,37.5,8,3,5,11292,2378,NN,9,0.14893617,6,9,45.45454545,copy,919453,7
copying,33.33333333,3,1,2,17184,2378,V,0,0,6,5,45.45454545,copy,88737,7
cord,80,5,4,1,14786,3705,NN,13,0.106382979,6,6,45.45454545,cord,229157,2
cordial,50,10,5,5,11399,46445,,0,0,11,11,0,cordial,12113,5
cords,0,4,0,4,17652,3705,N,0,0,6,4,45.45454545,cord,65709,10
core,33.33333333,6,2,4,10865,1215,NN,9,0.127659574,7,7,36.36363636,core,1205903,7
cores,50,6,3,3,16647,1215,N,0,0,7,5,36.36363636,core,70581,5
cork,40,10,4,6,15458,10122,NN,7,0.085106383,8,7,27.27272727,cork,44500,6
corkscrew,0,5,0,5,12155,23855,,0,0,11,10,0,corkscrew,7253,10
corn,28.57142857,7,2,5,9700,3734,NN,10,0.106382979,3,1,72.72727273,corn,285746,8
corner,65,20,13,7,9672,1328,NN,93,0.510638298,2,2,81.81818182,corner,877466,4
cornered,50,4,2,2,14627,41103,VBN,7,0.127659574,7,6,36.36363636,corner,9144,5
corners,28.57142857,7,2,5,14402,1328,NNS,11,0.127659574,6,11,0,corner,254486,8
coronation,28.57142857,7,2,5,15697,16920,NN,11,0.042553191,9,2,18.18181818,coronation,17972,8
correct,71.42857143,7,5,2,13502,3045,NN,13,0.212765957,5,1,54.54545455,correct,1066842,3
corrected,28.57142857,7,2,5,17424,3045,VBN,1,0.021276596,5,5,54.54545455,correct,103665,8
correcting,0,5,0,5,17425,3045,VBG,2,0.042553191,5,6,54.54545455,correct,44464,10
corridor,28.57142857,7,2,5,13587,6164,NN,28,0.191489362,4,2,63.63636364,corridor,95274,8
corridors,50,8,4,4,18127,6164,NNS,2,0.021276596,4,4,63.63636364,corridor,36315,5
corrupt,57.14285714,7,4,3,11661,6864,NN,1,0.021276596,10,4,9.090909091,corrupt,107844,5
corrupted,44.44444444,9,4,5,18322,6864,V,0,0,10,10,9.090909091,corrupt,34617,6
cost,77.77777778,9,7,2,11340,374,NN,5,0.106382979,9,4,18.18181818,cost,2341271,3
costing,0,7,0,7,16589,374,V,0,0,9,9,18.18181818,cost,86119,10
costs,29.41176471,17,5,12,16588,374,NNS,3,0.063829787,9,8,18.18181818,cost,1460459,8
costs,29.41176471,17,5,12,16212,374,NNS,3,0.063829787,9,8,18.18181818,cost,1460459,8
costume,0,7,0,7,14768,3662,NN,16,0.106382979,6,6,45.45454545,costume,179470,10
costumes,0,6,0,6,17643,3662,NNS,2,0.042553191,6,6,45.45454545,costume,120011,10
cottage,37.5,8,3,5,14038,4983,NN,39,0.14893617,4,4,63.63636364,cottage,149276,7
cottages,14.28571429,7,1,6,17958,4983,N,0,0,4,7,63.63636364,cottage,39932,9
cotton,20,5,1,4,9752,3430,NN,9,0.127659574,7,7,36.36363636,cotton,323973,8
couch,12.5,8,1,7,13661,5716,NN,14,0.191489362,5,6,54.54545455,couch,133419,9
cough,25,8,2,6,13508,8647,NN,13,0.212765957,5,2,54.54545455,cough,66431,8
coughing,25,8,2,6,13825,8647,VBG,16,0.170212766,5,6,54.54545455,cough,32084,8
coughs,37.5,8,3,5,12876,8647,NNS,21,0.340425532,4,5,63.63636364,cough,10346,7
could,39.28571429,28,11,17,9502,100,MD,573,1,1,1,90.90909091,could,13404877,7
council,42.85714286,7,3,4,9941,1035,NN,4,0.042553191,10,9,9.090909091,council,1406690,6
councils,22.22222222,9,2,7,16543,1035,N,0,0,10,10,9.090909091,council,98165,8
count,42.85714286,7,3,4,11568,2426,NN,29,0.404255319,3,6,72.72727273,count,422980,6
counted,33.33333333,6,2,4,16919,2426,VBN,1,0.021276596,5,5,54.54545455,count,130716,7
counter,25,8,2,6,13596,5741,NN,22,0.191489362,4,3,63.63636364,counter,284617,8
counterfeit,0,3,0,3,11662,23002,,0,0,11,9,0,counterfeit,29127,10
counters,33.33333333,3,1,2,17511,5741,NNS,3,0.042553191,4,3,63.63636364,counter,65904,7
counting,23.07692308,13,3,10,16918,2426,NN,20,0.361702128,5,4,72.72727273,count,133658,8
counting,23.07692308,13,3,10,12805,9212,NN,20,0.361702128,3,4,72.72727273,count,133658,8
countries,50,4,2,2,16177,287,NNS,3,0.063829787,4,1,63.63636364,country,1459881,5
country,50,6,3,3,13187,287,NN,24,0.255319149,4,1,63.63636364,country,3334108,5
countrys,0,8,0,8,16178,287,N,0,0,4,11,0,country,65423,10
counts,40,5,2,3,14708,2426,NNS,6,0.127659574,8,9,27.27272727,count,117395,6
couple,51.61290323,31,16,15,11832,620,NN,66,0.617021277,2,2,81.81818182,couple,2268718,5
coupled,16.66666667,18,3,15,17956,620,V,0,0,2,2,81.81818182,couple,149215,9
couples,14.28571429,14,2,12,16312,620,NNS,3,0.063829787,2,5,81.81818182,couple,240986,9
courage,83.33333333,6,5,1,9953,5192,NN,33,0.191489362,4,1,63.63636364,courage,176521,2
course,55.55555556,27,15,12,9589,666,NN,243,0.893617021,1,1,90.90909091,course,2849061,5
courses,39.28571429,28,11,17,16199,666,NNS,4,0.042553191,1,1,90.90909091,course,1128840,7
court,0,6,0,6,13420,542,NN,22,0.212765957,4,3,63.63636364,court,2437939,10
courteous,16.66666667,6,1,5,11192,10073,,0,0,11,10,0,courteous,53881,9
courts,33.33333333,9,3,6,16276,542,NNS,1,0.021276596,4,6,63.63636364,court,369993,7
courtyard,0,7,0,7,13584,8191,NN,28,0.191489362,4,4,63.63636364,courtyard,69125,10
cousin,0,2,0,2,13854,4806,NN,13,0.170212766,5,8,54.54545455,cousin,134254,10
cousins,50,6,3,3,10600,4806,NNS,3,0.063829787,9,5,18.18181818,cousin,65001,5
cove,25,8,2,6,15652,8347,NN,26,0.042553191,7,5,36.36363636,cove,65084,8
cover,38.0952381,21,8,13,9665,502,NN,82,0.617021277,2,3,81.81818182,cover,1124116,7
covered,35,20,7,13,12442,502,VBN,52,0.574468085,2,1,81.81818182,cover,1036673,7
covering,50,10,5,5,13636,502,VBG,16,0.191489362,5,4,54.54545455,cover,381204,5
covers,27.27272727,22,6,16,12565,502,NNS,58,0.468085106,2,2,81.81818182,cover,449962,8
covet,0,9,0,9,11663,16292,,0,0,11,9,0,covet,7025,10
cow,66.66666667,24,16,8,10032,4426,NN,14,0.127659574,1,2,90.90909091,cow,123168,4
coward,57.14285714,7,4,3,10950,15337,NN,13,0.170212766,5,7,54.54545455,coward,14179,5
cowboy,50,4,2,2,15651,6291,NN,27,0.042553191,7,9,36.36363636,cowboy,47740,5
cowboys,0,6,0,6,18139,6291,N,0,0,7,11,0,cowboy,79124,10
crab,25,4,1,3,12166,7239,NN,28,0.106382979,3,3,72.72727273,crab,67656,8
crabs,25,4,1,3,18206,7239,N,0,0,3,2,72.72727273,crab,30919,8
crack,16.66666667,6,1,5,15860,NULL,NN,43,0.446808511,3,11,0,crack,115830,9
cracked,33.33333333,18,6,12,14507,10712,VBN,8,0.127659574,7,6,36.36363636,crack,64860,7
cracked,33.33333333,18,6,12,17833,4413,VBN,8,0.127659574,3,6,36.36363636,crack,64860,7
cracking,25,16,4,12,17834,4413,VBG,15,0.212765957,3,7,54.54545455,crack,50440,8
cracking,25,16,4,12,13482,11998,VBG,15,0.212765957,5,7,54.54545455,crack,50440,8
cracks,14.28571429,7,1,6,13178,4413,NNS,28,0.255319149,3,5,72.72727273,crack,118343,9
cradle,20,5,1,4,15571,10546,NN,9,0.063829787,9,7,18.18181818,cradle,42893,8
cradles,25,4,1,3,14632,10546,NNS,7,0.127659574,7,4,36.36363636,cradle,6380,8
crafty,33.33333333,6,2,4,11076,12582,NN,3,0.042553191,10,9,9.090909091,crafty,34060,7
crane,12.5,8,1,7,13763,9627,NN,78,0.170212766,3,6,72.72727273,crane,34209,9
crash,13.63636364,22,3,19,15834,NULL,NN,49,0.446808511,2,11,0,crash,313009,9
crashed,0,3,0,3,14716,3738,NNS,6,0.127659574,8,8,27.27272727,crash,93133,10
crashes,16.66666667,18,3,15,12514,3738,NNS,57,0.510638298,2,3,81.81818182,crash,74622,9
crashing,33.33333333,9,3,6,12903,3738,VBG,31,0.319148936,3,4,72.72727273,crash,56791,7
crate,12.5,8,1,7,10225,7151,NN,24,0.106382979,5,7,54.54545455,crate,66469,9
crater,0,7,0,7,14833,10891,NN,10,0.106382979,7,7,36.36363636,crater,31332,10
crates,36.36363636,11,4,7,18201,7151,NNS,4,0.063829787,5,4,54.54545455,crate,34176,7
crave,50,4,2,2,11184,6739,NN,2,0.042553191,10,8,9.090909091,crave,49201,5
craving,0,8,0,8,18177,6739,V,0,0,10,7,9.090909091,crave,45273,10
crawl,0,1,0,1,14077,6367,NN,16,0.14893617,5,4,54.54545455,crawl,59167,10
crawling,42.85714286,7,3,4,13964,6367,VBG,10,0.170212766,6,11,0,crawl,36936,6
crawls,0,11,0,11,13301,6367,NN,22,0.234042553,4,5,63.63636364,crawl,9760,10
crayon,22.22222222,9,2,7,10058,11624,NN,4,0.042553191,10,10,9.090909091,crayon,15350,8
crazy,70.83333333,24,17,7,12331,2083,NN,135,0.659574468,1,1,90.90909091,crazy,633138,3
creak,10,10,1,9,14474,34400,NN,9,0.127659574,7,5,36.36363636,creak,1790,9
creaks,0,4,0,4,14389,34400,NNS,12,0.127659574,6,11,0,creak,760,10
cream,50,8,4,4,10226,1807,NN,46,0.29787234,3,5,72.72727273,cream,708868,5
creams,40,5,2,3,16944,1807,N,0,0,3,11,0,cream,63643,6
create,50,6,3,3,11077,143,NN,18,0.255319149,4,2,63.63636364,create,4243625,5
created,66.66666667,6,4,2,13492,143,VBN,14,0.212765957,5,2,54.54545455,create,2266532,4
creates,14.28571429,7,1,6,14831,143,NNS,10,0.106382979,7,4,36.36363636,create,558119,9
creating,0,2,0,2,13912,143,VBG,11,0.170212766,6,3,45.45454545,create,1578003,10
creator,72.72727273,11,8,3,10294,3375,,0,0,11,6,0,creator,223845,3
creators,20,5,1,4,17540,3375,N,0,0,11,3,0,creator,113772,8
creature,47.05882353,17,8,9,10295,2689,NN,71,0.382978723,2,2,81.81818182,creature,206059,6
creatures,100,6,6,0,13153,2689,NNS,48,0.255319149,3,1,72.72727273,creature,269551,0
credit,100,5,5,0,13904,529,NN,11,0.170212766,6,1,45.45454545,credit,2520952,0
credited,11.11111111,9,1,8,17567,529,VBN,1,0.021276596,6,6,45.45454545,credit,107269,9
credits,50,10,5,5,17566,529,NNS,2,0.042553191,6,3,45.45454545,credit,364709,5
credits,50,10,5,5,16272,529,NNS,2,0.042553191,6,3,45.45454545,credit,364709,5
creep,33.33333333,9,3,6,13983,12349,NN,9,0.170212766,6,8,45.45454545,creep,27971,7
creeps,33.33333333,6,2,4,13326,12349,NNS,18,0.234042553,4,3,63.63636364,creep,11218,7
creepy,0,7,0,7,13456,7943,NN,17,0.212765957,5,5,54.54545455,creepy,78622,10
crept,14.28571429,7,1,6,18334,10000,NN,1,0.021276596,11,10,0,creep,18183,9
crest,25,4,1,3,16019,NULL,NN,5,0.063829787,8,11,9.090909091,crest,66888,8
crests,18.18181818,11,2,9,14947,8417,NNS,7,0.106382979,8,7,27.27272727,crest,8040,9
crew,12.5,8,1,7,10951,2120,NN,57,0.212765957,3,9,72.72727273,crew,511362,9
crews,28.57142857,7,2,5,17074,2120,NNS,3,0.063829787,3,11,0,crew,127143,8
crib,0,5,0,5,10060,11985,NN,7,0.085106383,8,4,27.27272727,crib,32253,10
cricket,36.36363636,11,4,7,14060,6373,NN,20,0.14893617,5,4,54.54545455,cricket,106920,7
cried,38.46153846,26,10,16,17508,6156,VBN,1,0.021276596,2,6,81.81818182,cry,97877,7
cries,20,5,1,4,12925,6156,NNS,24,0.319148936,3,5,72.72727273,cry,22437,8
critter,10,10,1,9,16057,NULL,NN,3,0.042553191,9,11,0,critter,10065,9
critters,66.66666667,3,2,1,15216,21841,NNS,5,0.106382979,9,4,18.18181818,critter,391,4
crockery,66.66666667,3,2,1,12136,27297,NN,1,0.021276596,10,10,9.090909091,crockery,6010,4
crocodile,62.5,8,5,3,15509,11304,NN,16,0.063829787,7,1,36.36363636,crocodile,27744,4
crocodiles,66.66666667,3,2,1,15587,11304,NNS,8,0.063829787,9,6,18.18181818,crocodile,15402,4
cronies,14.28571429,7,1,6,15708,21413,NNS,10,0.042553191,9,8,18.18181818,crony,7404,9
crony,0,10,0,10,16101,NULL,NN,4,0.021276596,9,11,0,crony,3578,10
crook,16.66666667,6,1,5,15297,13018,NN,14,0.085106383,7,9,36.36363636,crook,16089,9
cross,35.71428571,14,5,9,9714,2248,NN,46,0.425531915,2,2,81.81818182,cross,302446,7
crossed,25,4,1,3,13914,1996,VBN,11,0.170212766,6,8,45.45454545,cross,178288,8
crosses,20,10,2,8,13063,2248,NNS,35,0.276595745,3,6,72.72727273,cross,61083,8
crossing,38.46153846,13,5,8,13350,6310,VBG,15,0.234042553,5,4,54.54545455,cross,141617,7
crossing,38.46153846,13,5,8,17015,2164,VBG,15,0.234042553,3,4,54.54545455,cross,141617,7
crossings,20,5,1,4,18141,6310,N,0,0,5,11,0,crossing,33065,8
crouch,0,3,0,3,16004,NULL,JJ,4,0.063829787,7,11,0,crouch,7510,10
crow,0,6,0,6,15669,10637,NN,17,0.042553191,8,7,27.27272727,crow,19585,10
crowd,45,20,9,11,9808,9609,NN,279,0.638297872,1,3,90.90909091,crowd,496501,6
crowded,50,4,2,2,13716,9609,VBN,11,0.191489362,5,8,54.54545455,crowded,97357,5
crowds,33.33333333,3,1,2,14988,2130,NN,7,0.106382979,8,10,27.27272727,crowd,138471,7
crown,40,25,10,15,10059,8900,NN,39,0.29787234,2,1,81.81818182,crown,384346,6
crowned,18.18181818,22,4,18,18280,8900,VBN,3,0.042553191,2,3,81.81818182,crown,45180,9
crowns,47.61904762,21,10,11,17392,8900,NNS,3,0.063829787,2,1,81.81818182,crown,32116,6
crows,20,5,1,4,15473,10637,NNS,7,0.085106383,8,2,27.27272727,crow,28837,8
crucial,85.71428571,7,6,1,11945,3010,JJ,3,0.042553191,10,11,0,crucial,397304,2
cruel,80,5,4,1,14804,7122,NN,12,0.106382979,7,11,0,cruel,97795,2
cruise,16.66666667,6,1,5,14844,5556,NN,9,0.106382979,7,7,36.36363636,cruise,355742,9
cruises,0,9,0,9,17357,5556,NNS,2,0.042553191,7,11,0,cruise,85658,10
cruising,25,4,1,3,18058,5556,VBG,4,0.063829787,7,6,36.36363636,cruise,62700,8
crumple,33.33333333,3,1,2,10952,45300,NNS,0,0,9,8,18.18181818,crumple,2533,7
crunch,40,5,2,3,15207,12489,NN,5,0.106382979,9,6,18.18181818,crunch,57987,6
crusade,12.5,8,1,7,11946,10909,,0,0,11,8,0,crusade,32941,9
crush,50,4,2,2,13385,8581,NN,48,0.212765957,3,5,72.72727273,crush,58982,5
crushed,44.44444444,9,4,5,13612,10661,VBN,18,0.191489362,5,7,54.54545455,crush,65760,6
crushed,44.44444444,9,4,5,18075,7609,VBN,18,0.191489362,4,7,54.54545455,crush,65760,6
crushes,0,3,0,3,13699,8581,NNS,12,0.191489362,5,7,54.54545455,crush,11186,10
crushing,0,2,0,2,13613,5667,VBG,18,0.191489362,5,5,54.54545455,crush,27444,10
cry,83.33333333,30,25,5,10820,6156,NN,69,0.595744681,2,2,81.81818182,cry,128772,2
crying,32.55813953,43,14,29,10405,9862,VBG,75,0.574468085,2,2,81.81818182,cry,103502,7
crying,32.55813953,43,14,29,17507,6156,VBG,75,0.574468085,2,2,81.81818182,cry,103502,7
cub,60,5,3,2,10472,6704,NN,14,0.063829787,7,6,36.36363636,cub,32854,4
cube,75,4,3,1,10715,4708,NN,16,0.063829787,7,1,36.36363636,cube,130192,3
cubes,75,8,6,2,17908,4708,NNS,6,0.021276596,7,5,36.36363636,cube,75270,3
cubs,33.33333333,3,1,2,15491,6704,NNS,26,0.063829787,6,6,45.45454545,cub,80442,7
cue,40,10,4,6,13097,5780,NN,23,0.276595745,4,4,63.63636364,cue,80022,6
culminate,0,6,0,6,11947,8124,,0,0,11,9,0,culminate,10296,10
culminating,33.33333333,6,2,4,18251,8124,V,0,0,11,7,0,culminate,34152,7
cultivate,75,8,6,2,11400,5966,,0,0,11,7,0,cultivate,60749,3
cultivated,66.66666667,3,2,1,18102,5966,V,0,0,11,8,0,cultivate,38552,4
cultivating,85.71428571,7,6,1,18103,5966,V,0,0,11,10,0,cultivate,33156,2
cumulative,37.5,8,3,5,11401,7020,,0,0,11,7,0,cumulative,104189,7
cunning,50,4,2,2,15231,41537,VBG,5,0.106382979,9,10,18.18181818,cunning,27885,5
cup,63.63636364,22,14,8,10473,1081,NN,70,0.382978723,2,1,81.81818182,cup,1224021,4
cupboard,37.5,8,3,5,10697,9261,NN,4,0.021276596,10,9,9.090909091,cupboard,42871,7
cupcake,37.5,8,3,5,15505,8401,NN,17,0.063829787,7,11,18.18181818,cupcake,31120,7
cupcakes,25,4,1,3,18267,8401,NNS,5,0.042553191,7,11,0,cupcake,44016,8
cups,60,5,3,2,12905,1081,NNS,30,0.319148936,3,7,72.72727273,cup,217285,4
curb,44.44444444,9,4,5,14777,12142,NN,14,0.106382979,6,9,45.45454545,curb,51944,6
curious,28.57142857,7,2,5,10866,3236,JJ,15,0.191489362,5,2,54.54545455,curious,356669,8
current,16.66666667,6,1,5,9836,438,JJ,14,0.14893617,6,4,45.45454545,current,3346481,9
currents,40,5,2,3,18082,438,NNS,3,0.042553191,6,11,0,current,63533,6
curse,0,4,0,4,13822,8466,NN,16,0.170212766,5,7,54.54545455,curse,85904,10
cursed,27.27272727,11,3,8,14084,8466,VBN,14,0.14893617,6,6,45.45454545,curse,30994,8
curses,14.28571429,7,1,6,15213,8466,NNS,5,0.106382979,9,9,18.18181818,curse,14514,9
curtain,28.57142857,7,2,5,12966,5452,NN,46,0.29787234,3,6,72.72727273,curtain,88910,8
curtains,33.33333333,3,1,2,14083,5452,NNS,14,0.14893617,6,11,0,curtain,72807,7
custom,50,4,2,2,10953,1138,NN,2,0.042553191,10,10,9.090909091,custom,1165292,5
customary,0,5,0,5,11664,10504,JJ,1,0.021276596,10,11,0,customary,49675,10
customer,12.5,8,1,7,15387,264,NN,8,0.085106383,8,6,27.27272727,customer,2504720,9
customers,28.57142857,7,2,5,13786,264,NNS,23,0.170212766,4,7,63.63636364,customer,2728907,8
customs,0,4,0,4,16605,1138,N,0,0,10,4,9.090909091,custom,205998,10
cut,58.33333333,24,14,10,10476,653,NN,505,0.829787234,1,1,90.90909091,cut,1823877,5
cute,40,20,8,12,12554,2979,NN,38,0.489361702,2,6,81.81818182,cute,378026,6
cuts,40.90909091,22,9,13,12721,653,NNS,45,0.382978723,2,2,81.81818182,cut,153225,6
cutting,50,8,4,4,12702,653,VBG,33,0.404255319,3,4,72.72727273,cut,419806,5
cyclone,0,7,0,7,15560,10545,NN,10,0.063829787,8,4,27.27272727,cyclone,35201,10
dad,67.74193548,31,21,10,10033,2299,NN,388,0.531914894,1,1,90.90909091,dad,517870,4
dagger,28.57142857,7,2,5,14766,10986,NN,16,0.106382979,6,6,45.45454545,dagger,34224,8
dahlia,16.66666667,6,1,5,10753,25687,,0,0,11,10,0,dahlia,2964,9
daily,40,5,2,3,9960,2918,JJ,2,0.042553191,10,3,9.090909091,daily,1272781,6
daisy,60,5,3,2,10752,13186,NN,15,0.021276596,11,10,0,daisy,21424,4
damage,40,5,2,3,13694,2173,NN,12,0.191489362,5,5,54.54545455,damage,1420088,6
damaged,21.42857143,14,3,11,17097,2173,VBN,6,0.085106383,5,3,54.54545455,damage,259954,8
damages,30.76923077,13,4,9,16503,2173,NNS,1,0.021276596,5,9,54.54545455,damage,202955,7
damaging,28.57142857,7,2,5,17098,2173,V,0,0,5,11,0,damage,76931,8
dame,16.66666667,6,1,5,15659,13845,NN,22,0.042553191,7,3,36.36363636,dame,23882,9
damp,16.66666667,6,1,5,10867,7135,NN,3,0.063829787,9,11,0,damp,95300,9
dance,55.88235294,34,19,15,9998,3215,NN,142,0.744680851,1,1,90.90909091,dance,476770,5
